ID,ZONEID,TIMESTAMP,U10,V10,U100,V100,TARGETVAR
296,1,20131213 8:00,2.7957705176,2.8543843238,4.0044612426,4.1824548468,0.1591955616
297,1,20131213 9:00,2.0852507223,3.3036511578,3.2411858437,5.2231748497,0.1439714287
298,1,20131213 10:00,1.6484260522,3.0298848465,2.6303812698,4.9354672721,0.1481063783
299,1,20131213 11:00,1.589336906,2.8416931702,2.6216291681,4.9132676133,0.1900197282
300,1,20131213 12:00,1.0568095696,2.2328804065,2.088672236,4.8715322548,0.1441593823
301,1,20131213 13:00,0.8262531463,2.0225698627,1.6745596327,4.7627539269,0.0617423186
302,1,20131213 14:00,0.726925379,2.3985906108,1.2378758197,4.6770632441,0.050371206
303,1,20131213 15:00,0.2600123707,2.607450737,0.3686539261,4.6597475102,0.0343012872
304,1,20131213 16:00,0.122983553,2.4497178292,0.1512332935,4.8320168622,0.1471666166
305,1,20131213 17:00,0.0715071188,1.8702760207,0.0618697284,4.3702639599,0.0612724367
306,1,20131213 18:00,0.1918604719,1.7462653207,0.1774895987,4.0061895562,0.0061084487
307,1,20131213 19:00,0.1545219317,1.7531548041,-0.0012375315,3.3850431039,0.0257494575
308,1,20131213 20:00,0.3227266179,1.1044555579,0.4027410592,3.2087778133,0.0633399115
309,1,20131213 21:00,0.2016482446,2.4489926204,0.2553372405,3.4281104419,0.0258434364
310,1,20131213 22:00,0.0769447703,2.9221913439,0.0729250148,3.955130341,0.0725495704
311,1,20131213 23:00,0.4220543852,2.7028156905,0.5188215665,3.5959398622,0.089935156
312,1,20131214 0:00,0.8751920097,2.6883115151,1.1148857585,3.5533165173,0.0532844636
313,1,20131214 1:00,0.4534095436,2.9354200636,0.5542027424,3.8675527032,0.0993327684
314,1,20131214 2:00,0.6061487985,3.1440862301,0.7503850142,4.1414313632,0.0888074396
315,1,20131214 3:00,0.6454791567,3.1509957058,0.7986602329,4.1471008259,0.0641856953
316,1,20131214 4:00,0.5584177814,3.031461776,0.6820807153,3.9717835945,0.1060990505
317,1,20131214 5:00,0.5828560621,3.1357948592,0.7031369278,4.1261674251,0.1514895167
318,1,20131214 6:00,0.5843834547,3.266729424,0.707245457,4.3376819953,0.1586317029
319,1,20131214 7:00,0.5423801596,3.2688022667,0.6389411582,4.3904516097,0.1545907311
320,1,20131214 8:00,0.4931217499,3.6294768987,0.6029915273,5.1161428362,0.1558124189
321,1,20131214 9:00,0.2491207901,3.3081862782,0.3169351781,5.972231705,0.1316605565
322,1,20131214 10:00,-0.1315818028,3.1444317039,-0.4251679179,6.6455894295,0.1229207764
323,1,20131214 11:00,-0.4790636078,2.6231117615,-1.2376295774,6.0202040817,0.1090123081
324,1,20131214 12:00,-0.5645975906,2.0672444406,-1.5873681299,5.2059820145,0.0859881578
325,1,20131214 13:00,-0.6623507137,1.915235975,-1.7563313954,4.5941161547,0.0353350235
326,1,20131214 14:00,-0.8945143812,2.148776254,-1.8364477158,4.05420886,0.0262193383
327,1,20131214 15:00,-0.9113156993,2.3263497798,-1.6813507366,3.8169636513,0.0106193014
328,1,20131214 16:00,-1.0392348253,2.0796814969,-1.6777557735,3.3490149218,0.0293205526
329,1,20131214 17:00,-1.06901898,1.9283639789,-1.6536181641,3.054202861,0.0262193394
330,1,20131214 18:00,-0.7219190231,2.2113070092,-1.3136373686,3.4153040242,0
331,1,20131214 19:00,-0.5947635934,2.3950990631,-0.9864957269,3.971347482,0
332,1,20131214 20:00,-0.3179236938,1.4630107898,-0.7923677198,4.0515921849,0
333,1,20131214 21:00,-0.2553005993,1.8658332237,-0.4292764472,2.7554657876,0
334,1,20131214 22:00,-0.21826133,1.9618749361,-0.3347802744,2.6159097825,0
335,1,20131214 23:00,0.0116112487,1.8364679519,-0.0353712052,2.3943646244,0.0060056593
336,1,20131215 0:00,0.3209082399,1.7957020452,0.3765088523,2.3149921465,0.0166337733
337,1,20131215 1:00,0.71263782,2.080268877,0.9037497739,2.6671128364,0.0404097348
338,1,20131215 2:00,0.7541042949,2.236636506,0.9267257514,2.8669214604,0.053942297
339,1,20131215 3:00,0.8160987278,2.553256674,1.020397044,3.2950171787,0.0817592324
340,1,20131215 4:00,0.6116402671,2.5114938911,0.7246549754,3.238978898,0.1068508575
341,1,20131215 5:00,0.5057160043,2.5820697567,0.5732491754,3.3437061768,0.1273376511
342,1,20131215 6:00,0.6161564178,2.8488335792,0.7022681256,3.7405674436,0.157785918
343,1,20131215 7:00,0.8091192221,3.4869300527,1.0145057677,4.8503091342,0.1330701958
344,1,20131215 8:00,0.6703502267,3.9246299168,0.8937346043,5.9017158932,0.1497039733
345,1,20131215 9:00,0.0754500067,3.4778652626,0.029484376,5.8488929237,0.1454750469
346,1,20131215 10:00,-0.3137600751,2.6390484373,-0.7952943014,5.5131225694,0.1012122896
347,1,20131215 11:00,-0.5256086006,2.3755220398,-1.3520199086,5.4258498371,0.0556338667
348,1,20131215 12:00,-0.713644695,2.188398873,-1.8539566465,5.2324718356,0.0469880612
349,1,20131215 13:00,-0.9932354816,1.9358797207,-2.5662119471,4.8976201417,0.0417254026
350,1,20131215 14:00,-1.2346442665,1.5998350025,-3.211895826,4.1323760786,0.079127901
351,1,20131215 15:00,-1.4169325326,1.3939347706,-3.7368085413,3.6487014096,0.0312000739
352,1,20131215 16:00,-1.7149984813,1.4505897086,-4.1609804325,3.4121463721,0.0225542705
353,1,20131215 17:00,-1.8685476064,1.492028749,-4.011931143,3.0896965928,0.0281928374
354,1,20131215 18:00,-1.6263177032,0.9478176014,-4.3182775088,2.5095625881,0.0230241514
355,1,20131215 19:00,-1.6320655314,0.7924212,-4.4796984785,2.0350745226,0.0192651047
356,1,20131215 20:00,-1.7457904182,0.953321224,-4.0708439056,1.952395092,0.0204838589
357,1,20131215 21:00,-2.3747670483,1.3534669577,-3.3473951801,1.8444525021,0.0139055293
358,1,20131215 22:00,-2.1058507998,1.0637174175,-2.8431019317,1.4191127647,0.0160699178
359,1,20131215 23:00,-1.6168748426,0.6629241987,-2.151466098,0.7912084224,0.0202048664
360,1,20131216 0:00,-0.9973410731,0.8710906282,-1.2972310393,1.0654285338,0.0242458424
361,1,20131216 1:00,-0.7918749796,1.6261033286,-1.066012034,2.0325092509,0.0800676616
362,1,20131216 2:00,-0.5860747428,1.9403415266,-0.7991008574,2.4422756185,0.1059110959
363,1,20131216 3:00,-0.4222496039,2.3899488658,-0.5983321434,3.0423242993,0.306080251
364,1,20131216 4:00,-0.3615283459,2.6957467816,-0.5234097079,3.4690465166,0.3994925169
365,1,20131216 5:00,-0.4418108145,2.6191349896,-0.6328667036,3.3908612097,0.4651818441
366,1,20131216 6:00,-0.2555717884,2.719444497,-0.4004900871,3.5524127776,0.360398454
367,1,20131216 7:00,-0.15735821,3.1839846431,-0.2699611565,4.2942312016,0.2915139483
368,1,20131216 8:00,-0.3880174853,3.1151638807,-0.6498413179,4.642768112,0.1674654598
369,1,20131216 9:00,-0.5469523216,2.746713101,-1.300144645,5.5814627908,0.1480124036
370,1,20131216 10:00,-0.7217806415,2.3863779772,-2.0534663211,5.836271532,0.175453434
371,1,20131216 11:00,-0.8578940654,2.0513636999,-2.3379374435,5.1071699952,0.2090029078
372,1,20131216 12:00,-1.1981776252,1.4894356825,-3.1790588486,3.8585600637,0.1807160926
373,1,20131216 13:00,-1.7198099085,1.0274925464,-3.9353071823,2.2929699421,0.1332581494
374,1,20131216 14:00,-2.0474601864,0.9333509375,-4.0939320263,1.5907151673,0.1767690955
375,1,20131216 15:00,-1.8811898961,1.2044138459,-4.0605681292,1.9985975516,0.1441593801
376,1,20131216 16:00,-1.8840425726,1.1307236899,-4.1840730815,2.212429656,0.2046800077
377,1,20131216 17:00,-2.2173982036,0.5970381553,-4.3988897522,1.1955496703,0.092284558
378,1,20131216 18:00,-2.407712482,-0.1294753646,-4.3760618226,-0.1872940713,0.0466121593
379,1,20131216 19:00,-2.3588094554,-0.3414562978,-4.035984205,-0.8372683095,0.0146602763
380,1,20131216 20:00,-1.4308745266,-0.008389778,-3.5841082657,-0.408662109,0.0457663734
381,1,20131216 21:00,-1.4508432624,0.5421763211,-3.0883324619,0.5846680855,0.0898411792
382,1,20131216 22:00,-1.7071766266,0.8294705414,-2.4192985258,1.0810976849,0.1101400234
383,1,20131216 23:00,-2.0197484713,0.9732799647,-2.7646441271,1.1800068081,0.2040221733
384,1,20131217 0:00,-1.7177722823,1.7939350935,-2.3367667804,2.2632972051,0.2126679766
385,1,20131217 1:00,-1.7096393488,2.0591662425,-2.3177990228,2.6285929495,0.1457569752
386,1,20131217 2:00,-1.5320403701,1.9779509617,-2.0782465148,2.5007441277,0.0856122517
387,1,20131217 3:00,-1.1908805672,2.2816080952,-1.6152609198,2.9226978523,0.0611784599
388,1,20131217 4:00,-1.1063251711,2.4072317314,-1.5033204955,3.1057899922,0.0852363508
389,1,20131217 5:00,-1.0821664865,2.6128704226,-1.4961563084,3.3967381339,0.1367352668
390,1,20131217 6:00,-1.2320156248,2.884521534,-1.7316789611,3.8202702391,0.1831594725
391,1,20131217 7:00,-1.472296596,2.9737383203,-2.1324256801,4.0628147117,0.2074053117
392,1,20131217 8:00,-1.40798226,2.7701000055,-2.4454111065,4.4800332948,0.2648247291
393,1,20131217 9:00,-1.3077563657,2.596067261,-3.028844598,5.4339012534,0.243304195
394,1,20131217 10:00,-1.3426885178,2.1087755765,-3.6521288806,5.1960919223,0.2501644539
395,1,20131217 11:00,-1.5989664558,1.7054996997,-4.3846670172,4.3290348921,0.3416032249
396,1,20131217 12:00,-1.8865853901,1.491859503,-5.118548439,3.8050125608,0.3868997175
397,1,20131217 13:00,-2.1559220766,1.0093687218,-6.0319823014,2.5865028024,0.3307019942
398,1,20131217 14:00,-2.1924865722,0.6344981895,-6.1766093296,1.4227102352,0.2494126437
399,1,20131217 15:00,-2.1875895415,0.5524827582,-6.1282510663,1.0407421503,0.3215863079
400,1,20131217 16:00,-2.1823660422,0.399253928,-6.0897435603,0.7040209735,0.2944272069
401,1,20131217 17:00,-2.1275192987,0.2572272055,-5.9513851959,0.3478331037,0.3377502057
402,1,20131217 18:00,-2.1660426066,0.1007977731,-5.9876538933,-0.0578106889,0.2950850382
403,1,20131217 19:00,-2.2003218213,0.0735926545,-6.0418330587,-0.3061425568,0.3158537696
404,1,20131217 20:00,-2.3664943951,0.1416054511,-5.8578030011,-0.1877640181,0.2921717795
405,1,20131217 21:00,-2.6560721416,0.0791937083,-5.0581006099,-0.2772055807,0.1978197488
406,1,20131217 22:00,-2.2169717255,0.0499882132,-3.5334720308,-0.1504090125,0.0869279174
407,1,20131217 23:00,-1.8330445215,0.0479878369,-2.5533216755,-0.1009530897,0.0598627921
408,1,20131218 0:00,-1.5542402424,-0.0168243576,-2.0580972384,-0.2261712773,0.0439808269
409,1,20131218 1:00,-1.9459662329,-0.0131052201,-2.5501597807,-0.243260995,0
410,1,20131218 2:00,-1.4765812934,0.011475409,-1.8959306281,-0.2162134269,0
411,1,20131218 3:00,-1.2379109852,0.1056317171,-1.5897786848,-0.0924851899,0.007503407
412,1,20131218 4:00,-0.9494312214,0.1843730543,-1.208551265,0.0157050825,0.0359928569
413,1,20131218 5:00,-0.608720709,0.2822789499,-0.7517608656,0.1889246143,0.0410675672
414,1,20131218 6:00,-0.5398868085,0.3818513287,-0.6562102591,0.3068980496,0.0542242263
415,1,20131218 7:00,-0.4247024424,0.3456053163,-0.5825972919,0.2418687901,0.0596748395
416,1,20131218 8:00,-0.1732338713,0.6651534945,-0.2496326784,1.0003516571,0.037966356
417,1,20131218 9:00,0.0017910214,1.204677472,-0.8185487895,1.6414365689,0.0474579452
418,1,20131218 10:00,-0.5208623636,1.5458899335,-1.7638172895,2.0120457998,0.1232966815
419,1,20131218 11:00,-2.1739136722,1.4829801878,-4.9199123225,1.8319205059,0.1715064316
420,1,20131218 12:00,-2.3150404631,0.5526658699,-5.4171654787,0.1423107204,0.1443473348
421,1,20131218 13:00,-2.4112003844,-0.1114277364,-4.7180860414,-1.0846130067,0.1575039866
422,1,20131218 14:00,-2.3427123829,-0.5547123017,-3.8756806943,-1.8695679616,0.2639789453
423,1,20131218 15:00,-2.1099223577,-0.995497142,-3.1064008114,-2.9393856017,0.4237383656
424,1,20131218 16:00,-1.9023829592,-1.6458422609,-2.6583854677,-4.5570603657,0.1859787554
425,1,20131218 17:00,-1.7111008137,-2.2420266715,-2.468746764,-6.0026665582,0.1132412356
426,1,20131218 18:00,-1.404980201,-2.5119969707,-2.225970223,-7.1271548146,0.1369232204
427,1,20131218 19:00,-1.0345223748,-2.7332226325,-1.7945299845,-7.954119822,0.1806221189
428,1,20131218 20:00,-0.5613325463,-2.8552925363,-0.8492614845,-8.3932111934,0.2335306774
429,1,20131218 21:00,-0.0694641721,-3.1365115979,0.088206966,-8.2568223926,0.2375716524
430,1,20131218 22:00,0.1982616519,-3.5731302299,0.4504217651,-7.532868336,0.1788365724
431,1,20131218 23:00,0.5126838406,-3.5173030384,0.8355492097,-5.5428579006,0.0824170647
432,1,20131219 0:00,1.254983089,-3.3606536056,1.8178679448,-4.9207638345,0.0545061546
433,1,20131219 1:00,2.3000444089,-3.162995706,3.2638484653,-4.5697593825,0.0482097533
434,1,20131219 2:00,4.0110899694,-1.7961718608,5.7244143283,-2.6062303811,0.0609905052
435,1,20131219 3:00,3.8416016677,-0.7708325213,5.6390264194,-1.226453245,0.0703881177
436,1,20131219 4:00,3.7092435353,-0.2871735326,5.2748208491,-0.5594678602,0.0576073658
437,1,20131219 5:00,3.3209056483,0.4343287499,4.9994884083,0.4694995425,0.2143595485
438,1,20131219 6:00,2.6595518116,0.9591784766,4.4912270462,1.4169092683,0.0446386613
439,1,20131219 7:00,1.7588175901,1.1487444539,3.4543738674,2.0425572004,0.0173797098
440,1,20131219 8:00,0.8528414624,1.7236431419,1.8163201059,3.4413272202,0.0596748427
441,1,20131219 9:00,0.2443435135,3.0466187821,0.0795184227,7.6638921479,0.1371111719
442,1,20131219 10:00,-0.4405989012,2.3353034563,-1.4958013649,6.4243271824,0.1419039528
443,1,20131219 11:00,-1.8799389884,1.8671463583,-3.3749162295,4.0457478118,0.254017471
444,1,20131219 12:00,-2.4989207498,0.7456952967,-4.1753552661,2.0844532673,0.2502584307
445,1,20131219 13:00,-2.2390095656,0.8475648639,-4.7620340956,1.9023450299,0.1794004279
446,1,20131219 14:00,-1.4588391875,1.9096658298,-3.581125125,3.0553247906,0.2048679582
447,1,20131219 15:00,-2.0293333162,1.6377183765,-3.5822868653,3.4189826512,0.2784512681
448,1,20131219 16:00,-1.8729497801,1.2244822626,-3.8715601891,2.597261126,0.3814491095
449,1,20131219 17:00,-1.5942550986,1.436636709,-4.2462214218,3.4050172955,0.310027247
450,1,20131219 18:00,-1.8371300875,1.1319138297,-4.2450596815,2.5391652466,0.0719857138
451,1,20131219 19:00,-1.7934475356,1.1766478571,-3.9128019682,2.192824427,0.1181279923
452,1,20131219 20:00,-1.3177445447,1.671822536,-3.508516359,3.9625142922,0.2187764264
453,1,20131219 21:00,-1.4815541145,2.5474579028,-2.5262649723,4.0423961264,0.3282586143
454,1,20131219 22:00,-1.6964722702,2.980625019,-2.4693396997,4.2652832022,0.4392444268
455,1,20131219 23:00,-2.1796012949,2.8446512923,-3.0885472563,3.9200596111,0.4345456142
456,1,20131220 0:00,-2.3386057841,2.9788533744,-3.2877857103,3.9910036177,0.3834225991
457,1,20131220 1:00,-1.0597962678,3.5842569101,-1.5687889118,4.7546331659,0.5115120699
458,1,20131220 2:00,-0.6763664188,5.1818572222,-1.006268364,7.0504354117,0.5538013175
459,1,20131220 3:00,-1.8735976063,5.623224959,-2.7843373867,7.6151164512,0.7496475767
460,1,20131220 4:00,-1.6967987171,6.439472344,-2.3799183371,8.9912605562,0.8832816344
461,1,20131220 5:00,-2.7185471362,5.4459233895,-4.0262361114,7.6157242887,0.9058358997
462,1,20131220 6:00,-2.8756042139,5.4992081697,-4.2364652774,7.7980755394,0.8399586315
463,1,20131220 7:00,-3.1357574181,5.4756308334,-4.7640431027,7.8357614645,0.7928765976
464,1,20131220 8:00,-3.1884022486,5.612850931,-4.9616699754,8.2107972034,0.8750117351
465,1,20131220 9:00,-2.6939795486,5.555793777,-4.470753367,8.7560274428,0.9061178175
466,1,20131220 10:00,-2.7295148092,5.0743445684,-4.851113493,8.514108117,0.8125175959
467,1,20131220 11:00,-3.3875751907,4.4028620287,-5.8885113668,7.564058101,0.8528333465
468,1,20131220 12:00,-4.6611413824,3.6592328397,-7.6946491337,6.0043470704,0.6476834738
469,1,20131220 13:00,-4.7809083719,3.129685865,-8.0709994391,5.0123562668,0.5992857721
470,1,20131220 14:00,-5.035797093,3.3654592286,-8.3597065227,5.2676480177,0.6071797727
471,1,20131220 15:00,-5.0099133846,3.4456221723,-8.4427670924,5.631134844,0.7308523476
472,1,20131220 16:00,-4.5764709467,3.2933125793,-7.7782825349,5.2907458428,0.3152899098
473,1,20131220 17:00,-4.8116178563,2.8019608895,-8.3986590657,4.7102610282,0.5363217678
474,1,20131220 18:00,-5.1266094256,2.7118954646,-8.844894816,4.4336949647,0.5216614904
475,1,20131220 19:00,-5.7346572182,2.0767220229,-9.8393303261,3.7121918496,0.2347523674
476,1,20131220 20:00,-5.5087231538,2.0149494016,-9.5815561443,3.2161964478,0.5916736957
477,1,20131220 21:00,-5.3117437463,2.1314214432,-9.1404758777,3.2678626355,0.8523634825
478,1,20131220 22:00,-5.5047747915,2.0710634621,-8.2646164912,3.1177267725,0.7832910242
479,1,20131220 23:00,-4.385633436,2.1634866207,-6.8600336163,2.9037679717,0.6619678482
480,1,20131221 0:00,-3.9236750482,2.5133742924,-5.9492315074,3.7839166749,0.226482466
481,1,20131221 1:00,-3.77970073,1.7604976844,-5.3692950369,2.3196154589,0.1475425186
482,1,20131221 2:00,-2.6769235352,2.0010158464,-3.8008012884,2.5003106188,0.1189737772
483,1,20131221 3:00,-1.850456303,2.8216072225,-2.7662105101,3.8498213151,0.2154872637
484,1,20131221 4:00,-1.7711587914,2.9762934129,-2.6075158485,4.2598372428,0.3636876146
485,1,20131221 5:00,-3.003964204,2.2047488777,-4.2848815159,3.1090311909,0.1699088387
486,1,20131221 6:00,-2.6394911695,1.7232409496,-4.1772397881,2.6287782741,0.1440654044
487,1,20131221 7:00,-3.8274762494,0.9394347041,-5.7967864702,1.2912739007,0.1461328782
488,1,20131221 8:00,-4.1057563365,-0.3282374906,-6.4008103373,-0.6381421926,0.2789211489
489,1,20131221 9:00,-3.4881223025,-0.1777957383,-6.1799910213,-0.9106857229,NA
490,1,20131221 10:00,-3.293572507,-0.5324421261,-6.8036979472,-1.5061993398,0.0694483602
491,1,20131221 11:00,-2.4508517476,-0.6984468183,-5.6676163968,-2.3220289822,0.0201050169
492,1,20131221 12:00,-1.8726202037,-0.7823923729,-3.9502695162,-3.5520767655,0.0451085411
493,1,20131221 13:00,-1.5741463404,-1.145527637,-2.2993529591,-5.0648734535,0.0308241698
494,1,20131221 14:00,-0.5526367816,-1.6647639043,-0.017348329,-5.470086852,0.015975942
495,1,20131221 15:00,0.0492362564,-2.2264445531,1.4871754783,-6.0529938298,0.0184193219
496,1,20131221 16:00,0.9485980955,-2.3556641146,3.4677832704,-6.1742576913,0.0594868881
497,1,20131221 17:00,0.113265303,-2.0755311965,1.826093147,-5.5667377515,0.0508410847
498,1,20131221 18:00,-0.0118376034,-2.3221802136,1.3450883975,-6.3255373601,0.044356733
499,1,20131221 19:00,-0.2659836653,-2.1344817264,0.6481850968,-6.0139732803,0.224133065
500,1,20131221 20:00,0.1462648885,-2.8046313502,1.014782067,-6.896438015,0.2183065445
501,1,20131221 21:00,-0.1541790993,-3.9803407183,-0.0794729834,-7.9067700888,0.2139836434
502,1,20131221 22:00,0.3432773396,-4.0836220467,0.9987895817,-7.6984603861,0.2184005213
503,1,20131221 23:00,1.4987553651,-4.4764683779,2.2640412054,-6.6022831034,0.1474485418
504,1,20131222 0:00,2.6951134742,-4.5104238831,3.8460670568,-6.4053794075,0.322432097
505,1,20131222 1:00,5.0714966981,-3.4790833669,7.1286750726,-4.9053947661,0.3151019594
506,1,20131222 2:00,5.8707858824,-2.9643855268,8.3292419192,-4.2649786392,0.5688375
507,1,20131222 3:00,6.3285021553,-2.6510699375,9.0035401042,-3.7898514636,0.551733849
508,1,20131222 4:00,6.0550723968,-2.0527886874,8.5367993293,-2.9942019871,0.5745700531
509,1,20131222 5:00,5.8797859215,-2.0479007687,8.30711651,-2.9942019871,0.4660276248
510,1,20131222 6:00,6.0370723186,-1.8836667001,8.6000147841,-2.742183472,0.3739310088
511,1,20131222 7:00,5.7327852833,-1.4989874976,8.2186148732,-2.1866114836,0.4046612071
512,1,20131222 8:00,5.5210700785,-1.1319048025,8.0658441907,-1.7435365381,0.2610656846
513,1,20131222 9:00,5.0770681509,-1.2052235832,7.9894588494,-1.9037976886,0.1927450396
514,1,20131222 10:00,4.5683516566,-0.986244825,8.1712032821,-1.7278246606,0.1953763699
515,1,20131222 11:00,4.8529243206,-0.4622599393,8.4625211698,-0.7228929758,0.2431162424
516,1,20131222 12:00,4.7166380147,-0.0228360473,8.1701496912,0.0884683783,0.2605958027
517,1,20131222 13:00,4.3763508231,1.3496915264,7.136050209,2.2900166535,0.3343670651
518,1,20131222 14:00,3.2744888966,2.067237993,5.2290506545,3.4099592817,0.3206465473
519,1,20131222 15:00,3.1270596851,2.9138255136,4.799712357,4.6411420025,0.2385114161
520,1,20131222 16:00,2.8866300699,3.0619294505,4.4177856506,4.9296120734,0.435485378
521,1,20131222 17:00,2.4194851847,3.0653509936,3.689754329,4.9000737437,0.3285405415
522,1,20131222 18:00,2.1049123905,2.9314220209,3.2061560994,4.7046179876,0.3068320601
523,1,20131222 19:00,2.2729131198,2.9719917462,3.4584911233,4.8340838582,0.330889951
524,1,20131222 20:00,2.3461991523,2.7407931912,3.5691181693,4.418033342,0.2318391066
525,1,20131222 21:00,2.4511996081,2.6821381667,3.5448855783,4.103795792,0.0840146587
526,1,20131222 22:00,2.3693421099,2.7305285619,3.315202759,3.8788017062,0.1419039517
527,1,20131222 23:00,2.5904859271,2.703645009,3.4985275781,3.7034571534,0.2162390686
